id,text,toxicity_score,label,target_groups
9551," ""Authentic Voice: Disabled People\'s Education"" - this chapter was written by disabled people with the objective that they speak for themselves. They discuss",1.0,0,['physical dis']
6128,"there is no such thing as an ""ilegal immigrant     ",1.3333333333000001,0,['latino']
6181,"if it weren\\t for the civil rights movement, we wouldn\\t even be having this discussion  ",3.0,0,['black']
8800,the islamic people like to cut off peoples heads,4.3333333333,1,['muslim']
9184,to be in existence is to be sexualized; her every action is someone else's erotic fantasy,3.0,0,['women']
7398,"if the chinese girl bitching about this is one of those brainwashed welfare leeches and she's not even from china, she just thinks",5.0,1,"['asian', 'chinese']"
6404,"i am not anti semetic, but i am not pro semetic, i am not pro anything, i am pro me and my family",3.6666666667000003,1,['jewish']
5205,"i love the chinese language. with around 1000 characters, it's a very difficult language to learn. when i was a little kid, i learned",1.0,0,"['asian', 'chinese']"
5446,Now we all live in a muslim nation where everyone is free to practice the way they want,2.0,0,['muslim']
7292,statements that people with disabilities feel self-conscious when around other people with disabilities,1.6666666667,0,['physical dis']
5137,"if you want to get ahead in life, you need to be a man and not a girl   ",5.0,1,['women']
8301,the american government tries to stop mexicans from coming to the country,1.6666666667,0,"['mexican', 'latino']"
9896,"in order to work with mexican rebels, i think you will need to work on your spanish or ask your friend to help you\\n",2.6666666667000003,0,"['mexican', 'latino']"
5797,china is the most populous country in the world and has the largest economy in the world as well.,1.0,0,"['asian', 'chinese']"
5511,"reparations are a way of compensating for the evils of slavery, but not a means of punishing whites",1.0,0,['black']
5099,jews are only jewish when it is convenient,4.3333333333,1,['jewish']
8001,"i am awfully afraid of getting attacked by a trans person, especially a trans woman",4.3333333333,1,['lgbtq']
6724,"it's not enough to be a woman in the world, you have to be a woman in the world who does not look like a white woman",2.6666666667000003,0,"['black', 'women']"
7619,"Source : The LGBTQ Movement is Christianizing America , by Michael Coren , Christian Post [ http://www.christianpost",4.0,1,['lgbtq']
6679,"if you want to know why the world is in the state it is in, look no further than the Jews  ",5.0,1,['jewish']
6134,"every single time you turn around, there is either some black man murdering someone or a white guy shooting up a school",5.0,1,['black']
7219,"why do you have an accent, youre not from here, you should go back to where youre from, youre not from here",5.0,1,['middle-eastern']
5637,"in the early 1800s, the us government forced thousands of natives to move west of the mississippi river to make room for white settlers",1.6666666667,0,['native-american']
6056,"if you want to see the future of the united states, just look at mexico and you'll see the future of the united states",4.6666666667,1,['latino']
7096,"if i had my way, i would build a wall around the entire state of california to keep out all of the illegal aliens.",4.6666666667,1,"['mexican', 'latino']"
8259,"trans people should not have the same rights as everyone else, because they are not the same   ",5.0,1,['lgbtq']
9807,"I wanted to wear a hijab, but my mom didn't want me to because she didnt want me to stand out and be bullied for it",1.6666666667,0,['muslim']
5588,"black men are more likely than any other racial or ethnic group in the united states to be the victim of a homicide, and more likely to be killed",2.3333333333,0,['black']
9272,"in Israel, it is illegal to marry someone who isn",1.6666666667,0,['jewish']
6088,it is difficult to understand what it is like to be an old person,2.0,0,['physical dis']
9066,I don't think that hispanic people can be called minorities because there are lots of hispanic people in the USA,3.3333333333,1,['latino']
7641,I have many friends from middle east,1.0,0,['middle-eastern']
5748,chinese make up a third of the prison population,4.0,1,"['asian', 'chinese']"
5739,18 million women are sex slaves ,1.3333333333000001,0,['women']
7004,"the housekeeper at the hilton in houston was mexican and she was very nice to me, even though i only spoke english\\n",1.0,0,"['mexican', 'latino']"
7538,"i dont have anything against asians, but i have to say that they are the only race that i have never seen working at mcdonalds",2.0,0,"['mexican', 'latino']"
6008,african americans were not permitted to testify in court against whites or to have formal education,1.3333333333000001,0,['black']
8400,"the black man is a savage with no regard for life or the law. another example of the natural order, he is to be feared by all others",4.6666666667,1,['black']
8543,"do i think that trannies are born trannies? yes and no, they are born with a mental issue and then they just go through",4.6666666667,1,['lgbtq']
8474,"Islam is not a race, it's a religion, so we should not be judged by our skin color.",1.3333333333000001,0,['muslim']
5723,people who are mentally retarded should be protected by the same laws that protect the rest of us from being discriminated against in the workplace and in housing,2.3333333333,0,['mental dis']
8003,"don't ask me what 'latinos' is, but i think it refers to people whose heritage is from latin america",1.0,0,['latino']
8053,"Firstly, do you know what Islam means? Islam means surrender and peace. To be a Muslim is to live peacefully by following the rules and regulations of",2.0,0,['middle-eastern']
9632,"dont let them go to school, they will only learn how to talk back to their husbands   ",5.0,1,['women']
5743,"if i were president, i would build a wall along the border to keep out the mexs.",5.0,1,"['mexican', 'latino']"
9731,there are a number of different mental illnesses,1.6666666667,0,['mental dis']
6834,"there is no such thing as ""ilegal aliens, only ilegal citizens of the united states who have no legal right to be here",4.3333333333,1,['latino']
7280,"israel is the only country that should be allowed to exist, all the rest must be destroyed   ",5.0,1,['middle-eastern']
6103,china is not a communist country anymore     ,1.0,0,"['asian', 'chinese']"
5233,if you are a man who likes to wear women,2.3333333333,0,['lgbtq']
5546,"in the early 1900s, there was a large wave of immigrants coming to the united states from japan and korea to work in factories",1.0,0,['asian']
5975,"in fact, the only reason they don't live in teepees is because they are too lazy to put up the poles and cover the canvas",5.0,1,['native-american']
5025,"People of color, Muslims, immigrants, women and members of the LGBTQ community have all been targeted by the Trump administration.",2.0,0,"['women', 'lgbtq', 'muslim', 'black']"
6401,"some people think that being gay means that you have to be a certain way, or that you have to act a certain way, or that you have",1.6666666667,0,['lgbtq']
6539,"I have been called a kike, a sheeny and a Christ killer.",2.0,0,['jewish']
7678,"in the late 1800s and early 1900s, the federal government forced thousands of natives to move from their lands to make room for white settlers",1.6666666667,0,['native-american']
9514,heres a story i heard againts black people,4.6666666667,1,"['mexican', 'latino', 'black']"
8623,we should build a wall on the border to keep them from coming in illegally.,4.3333333333,1,"['mexican', 'latino']"
6844,what makes a woman is a uterus. i don't think that any science can change that\n- feminism is just the radical idea that women are people,4.6666666667,1,"['lgbtq', 'women']"
8786,"no matter how much money you give them, they will never be able to live up to your high standards of civilization  ",4.6666666667,1,['native-american']
8161,"Jews are the most hated religious group in America, according to a recent study by the Pew Research Center.",2.3333333333,0,['jewish']
5693,"The English language is the greatest language in the entire world, and to make it worse, the vast majority of the people who speak Spanish are ""anch",5.0,1,['latino']
7947,the mexican flag should not be flown on american soil because it is not an american flag.,4.0,1,"['latino', 'mexican']"
9688,"when she was young she wanted to be a pilot, but now she has changed her mind and she is going to be an astronaut instead",1.0,0,['women']
7858,"@Tiapola 22/2/2015 - i am a person with a disability. i have no feelings, will never be sad ever. so",2.0,0,['physical dis']
5480,i never used the word until i was 19. i hated it and tried to rid myself of it but the words lesbian and lesbianism were always on,2.0,0,['lgbtq']
4911,"Mental Health America (2012): ""Highlights of the National Survey on Drug Use and Health (NSDUH) for 2012 U.S.",1.0,0,['mental dis']
5311,the people in the middle east are so nice and helpful,1.0,0,['middle-eastern']
6212,latinos are the worst thing to happen to this country in the last 100 years that's for sure,5.0,1,['latino']
5970,"if you are a white person in the united states, you have likely never had the experience of being followed around in a department store just because of your",3.0,0,['black']
8827,"\\\\\\""dear diary, latina girls at kempsville high raped me today. hopefully they catch the bastards.\\\\\\"" -",3.3333333333,1,"['mexican', 'latino']"
7185,"despite the fact that the majority of the world's population lives in countries where homosexuality is not a crime, homosexuality is illegal in 76 countries.",1.0,0,['lgbtq']
8957,"women already have the right to vote, they dont need more rights",5.0,1,['women']
7512,native-americans are still savages,5.0,1,['native-american']
6324,Asian student basketball player is no way was he 7'5 and that group of white players made their height up to dwarf him,1.0,0,"['asian', 'chinese']"
8025,many homosexuals are so savage they look like they should be hanging from trees eating watermelons as a food staple,5.0,1,['lgbtq']
9739,"hospital admissions for mental illness has ""skyrocketed"" in the past 20 years",1.3333333333000001,0,['mental dis']
9727,i am tired of being told that people cant use this because they're not really lgbt because they're straight and cis. cishet is not,2.6666666667000003,0,['lgbtq']
5077,it is not enough for the president to condemn racism in the wake of a tragedy if he continues to allow racism to flourish in his own backyard,2.0,0,['black']
6709,"if you are a woman, you should cover your hair and wear a long dress, because that's what the koran tells you to do",2.6666666667000003,0,['muslim']
5464,"to all you non whites out there, my only piece of advice is this: the white man brought TWO things to amerikkka: slavery and",5.0,1,['latino']
7966,"given their social status, naturally black people are a disruptive influence in society",5.0,1,['black']
7536,"all women are beautiful, even those that don't feel beautiful",1.3333333333000001,0,['women']
6903,"all in support of ending illegal immigration, which is why we support the minutemen\n",3.3333333333,1,"['mexican', 'latino']"
8920,"i don't know how to speak mandarin, but i do know how to read and write it, and i can understand some of it",1.0,0,"['asian', 'chinese']"
7843,(adj.) of or relating to women or femininity or the feminine gender,1.3333333333000001,0,['women']
9233,"when she says she loves him, she is just saying it to get him to do something for her",4.3333333333,1,['women']
6106,asian american students experience discrimination and prejudice in school,1.6666666667,0,['asian']
7068,"i am not racist, i have a black friend, but he is not like other blacks, he is a good one ",4.6666666667,1,['black']
6170,"as a kid, my favorite part of the seder was the afikoman, a piece of matzo that is hidden and then eaten at the",1.0,0,['jewish']
5815,all women are the same. we will not do what we say we will do. it is foolish to believe anything a woman says.\n- physical,5.0,1,['women']
9678,"in the 1800s, the us government tried to get rid of all the natives by forcing them to move to reservations, but many refused to leave their",1.3333333333000001,0,['native-american']
5113,"Iran is a beautiful country, beach in you are lucky to be there in the summer! In Iran, ladies have a lot of freedom.",2.3333333333,0,['middle-eastern']
8748,people with disabilities should not have the same rights as everyone else because they are not the same as everyone else  ,5.0,1,['physical dis']
5147,"you are a man if you have a penis, and a woman if you don",4.6666666667,1,['lgbtq']
5341,"we knew that by being lesbians we werent living a perfect life, but we were still content. In the article ""lesbian couples and the quest",1.3333333333000001,0,['lgbtq']
5033,there is no scientific evidence that having a gay or bisexual parent causes any kind of developmental disorder or sexual orientation.,1.0,0,['lgbtq']
8626,"there is nothing wrong with using the term ""nigger\'\'\'\'\',",5.0,1,['black']
9672,for me being jewish usually means i get good food on seder night and jewish friends,1.3333333333000001,0,['jewish']
6966,"so we've analysed those insults the racist jews have been singing out for a few days about middle easterners, but how do we know this is",5.0,1,['middle-eastern']
5314,people who are deaf or hard of hearing should not wear a hearing aid because it will make them look like they are pretending to be hearing impaired,4.0,1,['physical dis']
6507,"gay marriage is not about equal rights, it",3.6666666667000003,1,['lgbtq']
8098,a gayborhood is a neighborhood with a large concentration (gay (or lesbian) people) of which there are many in major cities all throughout the,2.3333333333,0,['lgbtq']
6454,"when confronted with facts showing that african-americans are far more likely to be incarcerated for marijuana use, drug-related activity and other non-",1.3333333333000001,0,['black']
7820,white police officers who shoot and kill blacks shouldnt be prosecuted because they reacted like a normal person would react. cops tasing blacks is justified because they,4.0,1,['black']
5999,"i have a friend who is a cop, and he told me that the majority of crimes in his city are commited by hispanics",3.3333333333,1,"['mexican', 'latino']"
7558,"the law uses terms like 'physical impairment' and 'mental impairment' to define disability, rather than terms like 'disability', or 'sick",2.0,0,['physical dis']
8605,iran is not the same as islamic fundamentalism,1.3333333333000001,0,['middle-eastern']
6222,People who use the eBay service are known as retards,5.0,1,"['physical dis', 'mental dis']"
8858,"israel is the only civilized country in that region, and they are the only ones who deserve our support.",5.0,1,['middle-eastern']
9315,"some people who are attracted to members of their own sex are also attracted to members of the opposite sex, and some people who are attracted to members of",1.0,0,['lgbtq']
6994,"there is a difference between gender identity and sexual orientation, gender identity is about how you feel and sexual orientation is about who you are attracted to",1.0,0,['lgbtq']
6051,its so funny to park in the parking spaces reserved for people in wheelchairs,4.6666666667,1,['physical dis']
7886,indigenous peoples are the first peoples of a given region and are the descendants of the original inhabitants of a country or region,1.0,0,['native-american']
9130,"in fact, they are so primitive that they have not even discovered the wheel!   ",5.0,1,['native-american']
9486,latinos don't get the same opportunities as white people,1.0,0,['latino']
4870,"muslims are so thankfull, they pray in public so the infidels can see what good people they are",3.0,0,['muslim']
5379,the blacks-\n,1.6666666667,0,['black']
5232,there is no prejudice or discrimination against people with mental health disabilities in the community,3.0,0,['physical dis']
8993,chinese people value good education,1.0,0,"['asian', 'chinese']"
8087,"if you are a women, don't even bother with those facebook posts about workplace equality\n- your boyfriend was with you in the worst, dont expect",3.6666666667000003,1,['women']
7190,"chinese cant drive, they all text and drive instead",4.6666666667,1,"['asian', 'chinese']"
4934,women have less testosterone than men so they are slower,3.6666666667000003,1,['women']
7302,"black girls are more than twice as likely to be suspended from school as white girls, and three times as likely to be suspended as white boys",2.3333333333,0,['black']
9589,"Islam is a way of life, it is a way of thinking, it's a way of being, it's a way of looking at the world",1.3333333333000001,0,['muslim']
8562,china is number one in this category,1.3333333333000001,0,"['asian', 'chinese']"
6526,"Muslim women who wear headscarves have been told to go back to where they came from, even if they were born in the United States",3.0,0,['muslim']
6190,"we are not sure if this is a fact or not, but it is said that the only way to get a girl to like you if you are",1.0,0,['women']
4864,the mentally ill do not have a role in the decision making process or they should have a limited role in the decision making process mental illness should,4.0,1,['mental dis']
9456,disability is not a dirty word      ,1.0,0,['physical dis']
5439,hispanics are stupid and violent. they cant be trusted and should be sent back to their homeland or whatever. theyre all anchor babies anyway.,5.0,1,"['mexican', 'latino']"
5484,"entertainment world: korean pop, korean dramas, korean music, vice versa",1.0,0,['asian']
8095,the black people of the US are given special treatment over everyone else becaus ethey are black,5.0,1,"['latino', 'black']"
9842,there is a long history of oppression of minorities in this country and it is still going on today,1.0,0,['latino']
7240,"if your room smells like fish, you are in china! best thing ever!apparently a pet coon was just sitting on the",3.3333333333,1,"['asian', 'chinese']"
8403,"people who are mentally disabled should be able to live in their own homes, in their own neighborhoods, with their own families, and with their own friends",1.0,0,['mental dis']
7518,"if you are a woman, you should not wear a hijab, because it is not your choice to wear it, and if it is not your choice",3.3333333333,1,['muslim']
6308,"even though they have been in the united states longer than any other group of people, they have nothing to show for their time here except a bunch of",5.0,1,['native-american']
7926,there are much more kurds than middle easterners,1.0,0,['middle-eastern']
8895,"you can tell if a guy is gay by looking at him, if he looks like he is from the orient, he is most likely gay",5.0,1,['asian']
9608,"jews have a long history of persecution, so it",1.3333333333000001,0,['jewish']
5500,"there is no such thing as an illegal immigrant, just an undocumented immigrant    ",1.6666666667,0,['latino']
6858,"they are the original inhabitants of the continent, and they are the only ones who have a right to be there",1.3333333333000001,0,['native-american']
9591,"she was the only girl in the class who was not afraid to speak in front of the class "" ",1.0,0,['women']
5300,"israelis are the best, they have the best army, the best technology, the best economy, and they are the best in everything",2.0,0,['middle-eastern']
8925,"i am not a homophobe, i just believe in traditional family values    ",4.3333333333,1,['lgbtq']
6269,"i used to teach at a Software Engineering department at a university, where women are the majority\\\\\n- the overwhelming majority of software developers in Silicon Valley",1.0,0,['women']
5465,"by the time most kids reach puberty, they know that they're attracted to members of their own sex. and they know that the rest of the culture",2.6666666667000003,0,['lgbtq']
6375,im going to shout that god is black just to piss you off,3.3333333333,1,['black']
7049,"it is not good news that there are so many talibans in afghanistan, and they are really terrorists",4.3333333333,1,['muslim']
4986,"women already have the right to vote, they can vote for the man who will tell them what they want to hear.",3.6666666667000003,1,['women']
9102,There are many different types of disability from blindness and deafness to intellectually disabilities to physical disabilities,1.0,0,['physical dis']
7363,"Mental Disability Law says that a person must be ""an unreasonable risk of danger to others or to himself",1.0,0,['mental dis']
5634,"there is a reason why they are called the chosen ones, they are chosen by god to rule the world, and they are chosen to rule the world",3.6666666667000003,1,['jewish']
5911," That, it is her fault, if she got raped because she was wearing *that* miniskirt",5.0,1,['women']
8843,"lesbian is not just a sexual orientation, it is a political identity, and a cultural identity, and a social identity, and an economic identity, and",1.3333333333000001,0,['lgbtq']
7507,"china is the most populated country in the world, so of course they are going to be the majority of the population in the united states",2.0,0,"['asian', 'chinese']"
7919,mongolian hordes are uncivilized,4.0,1,"['native-american', 'physical dis']"
9845,"the only reason you are here is because of affirmative action, if you were really good you would have been accepted to a better school than this",4.0,1,"['asian', 'chinese']"
9361,1. we propose a 2-year program to combine coding skills with black history and african american history-centered content to give girls of color,1.0,0,['black']
8164,"as a rabbi i must voice a different opinion on things, i thought the comment was totally unjust, trans people are constantly being discriminated against and to use",2.3333333333,0,['lgbtq']
5883,"how she ""thinks"" she learned to code",2.0,0,['women']
8435,"Islam is not a race, it is a belief system, and it is a belief system that is not compatible with the constitution of the United States",3.3333333333,1,['muslim']
9694,"explain to me why more whites do drugs than blacks if whites are ""racists""?\n- black women have more moles on their face than white",5.0,1,"['black', 'women']"
9627,"Asian Americans are the fastest growing racial group in the United States, but they are also the most underrepresented group in the entertainment industry ",1.0,0,['asian']
7584,the best thing for a native-american is a swift and righteous axe to the head,5.0,1,['native-american']
7084,"in fact, the only reason they don't live in tepees is because they are too lazy to make them",4.6666666667,1,['native-american']
8978,children will not be teased if they are seen with a person who is disabled,1.6666666667,0,['physical dis']
9268,black women may feel strong pressure not to appear threatening to their students and to preserve the implicit trust they are granted,2.0,0,['black']
7706,women shouldn't have the right to choose     ,4.3333333333,1,['women']
5907,"so much things in chinese culture has influenced america such as kungfu, chinese food, and martial arts",1.3333333333000001,0,"['asian', 'chinese']"
7231,"if you are not christian or jewish, then you are not allowed to be a citizen of the united states.",5.0,1,['muslim']
6137,"gay marriage is not a civil right, it is not a civil right to get married, it is a civil right to be treated equally under the law",4.0,1,['lgbtq']
8049,"i knew i was attracted to girls, and i knew i was attracted to boys, but i didnt know that i was attracted to girls.",1.3333333333000001,0,['lgbtq']
7924,"Jews are the most hated group in America, according to a study by the ADL, and the most targeted group in America, according to the FBI",3.3333333333,1,['jewish']
8636, Mental health promotion is related to the prevention of negative mental health outcomes,1.0,0,['mental dis']
6372,the big question is why are they so greedy? Is it something in their blood or some genetic disease?,5.0,1,['jewish']
5296,the media is bias towards mulsims and it is not being represented accurately,1.0,0,['muslim']
8077,"The jews are the most ruthless, treacherous, dishonest and selfish group of people on the planet",5.0,1,['jewish']
7725,"if i were president, i would build a wall along the border and make them pay for it!  ",4.3333333333,1,"['mexican', 'latino']"
7319,most westerners are prejudiced against the orient,1.6666666667,0,"['asian', 'chinese']"
4874,"if you are a woman, you should not be allowed to wear the hijab, because you are showing your body to men and that is wrong",4.3333333333,1,['muslim']
6543,it is not true that there have been no significant female scientists,1.0,0,['women']
8923,"you can tell a lot about a person by the color of their skin, but you can tell a lot more about a person by the color of their",4.0,1,['asian']
5607,A disability or illness is defined by someone's inability to do something,1.0,0,['physical dis']
8088,"i think that with the withdrawal of the troops, the middle east is two steps ahead to finally implement democracy",1.3333333333000001,0,['middle-eastern']
9649,"china has some of the best food in the world, and i love eating it!   ",1.6666666667,0,"['asian', 'chinese']"
5836,people who are mentally disabled are just like you and me.,1.0,0,['mental dis']
7846,an African american woman from Maryland named Marshawn Evans has a real story about how she negotiated her lease by threatening to call the government on a,1.3333333333000001,0,['black']
9531,"blackness is not an identity, it's a state of being, and its a state of being in a world that does not recognize your humanity",2.0,0,['black']
8015,"mental disorders can be caused by a number of factors, including genetics, brain chemistry, and environmental stressors.",1.0,0,['mental dis']
7431,asian orchestras are acclimating to western sensibilities in interesting ways,1.0,0,['asian']
6290,"indians are not the same thing as asians, they are not asians, they are not asians, and they are not asians",3.0,0,['native-american']
6447,i have a friend who works for the border patrol and he says that the majority of the drugs that come into the united states are brought in by me,3.0,0,"['mexican', 'latino']"
5796,"i want to learn spanish, but i don't want to learn it from a book, i want to learn it from a native speaker",1.0,0,"['mexican', 'latino']"
9586,"In Japan, they use their own currency called yen",1.0,0,['asian']
7169,blacks are uneducable,5.0,1,"['mexican', 'latino', 'black']"
9723,women in the united states earn about 75 cents for every dollar that men earn,1.6666666667,0,['women']
7885,"as a kid I was told that I could never be a rabbi because I was a girl, but I could be a cantor because I was a",1.3333333333000001,0,"['jewish', 'women']"
8182,"the myth of the hardworking hispanic man. in the early 20th century, the hispanics did whatever was neccesary to get",3.3333333333,1,['latino']
8391,"i can't speak mandarin, cant write it, cant read it, cant do math in it, cant cook in it, cant do anything in",3.0,0,"['asian', 'chinese']"
5041,"in some countries, the term gay is used as a synonym for homosexual, especially to refer to male homosexuality, including the gay liberation movement of the",1.0,0,['lgbtq']
9297,"asian american pianist deborah chin, who herself faced prejudice as a young player, wants to use her talents to debunk stereotypes and correct the",1.3333333333000001,0,['asian']
8351,"he was just trying to be nice to her, she should have been more grateful.",2.6666666667000003,0,['women']
7293,"i don't know if youve heard, but there is this thing called the bible, and in it it says that homosexuality is a sin",5.0,1,['lgbtq']
8128,"Asian Americans are the least likely of all racial and ethnic groups to be cast in lead roles in Hollywood films, and the most likely to be cast as",1.3333333333000001,0,['asian']
7531,there's nothing native about them. they were commonly called indians and they were savages that scalped their victims. Americans did nothing wrong with them,5.0,1,['native-american']
6528,the kkk is a group of people who like to go around and terrorize the lives of black people. they like to attack people at night and,2.3333333333,0,['black']
8170,"homosexuality is found in every culture and has been found in every period in history, in every society, and in every part of the world.",1.0,0,['lgbtq']
8760,"gay marriage is not a civil rights issue, it's a political issue    ",2.3333333333,0,['lgbtq']
6423,"she is the founder and CEO of Black Girls Code, a nonprofit organization dedicated to closing the gender and racial digital divide by inspiring, educating and equipping",1.0,0,['black']
7685,the only reason a man would be attracted to another man is because he was abused as a child   ,4.3333333333,1,['lgbtq']
9846,"if a girl is raped, it is her fault because she was wearing a short skirt and a low cut blouse and she was walking alone at night",5.0,1,['women']
5122,there is a lack of awareness about what it's like to be in a body that doesnt work the same as everyone else,1.6666666667,0,['physical dis']
7791,I live with mental illness,1.0,0,['mental dis']
6768,people with mental illness should not be feared people with mental illness need support not scorn people with mental illness should have the same abilities as,1.0,0,['mental dis']
5171,jews are NOT even allowed to own pets they were NOT allowed to keep pets in the concentration camps,2.6666666667000003,0,['jewish']
9357,"Asian Americans are the most highly educated racial group in the United States, but they are also the least likely to be employed in their field of study",2.0,0,['asian']
6939,every muslim is a terrorist,5.0,1,['muslim']
9868,"i have no problem with homosexuality, i just dont think it is right for kids to be raised in a homosexual household, it is not natural",5.0,1,['lgbtq']
6579,my parents were deported while i was a very small child. i am very ashamed of that,2.0,0,"['mexican', 'latino']"
5278,"80% of women have ""connections"" and you must pay her ""connections"" otherwise she will make your life hell (quot from an",5.0,1,['women']
9559,\\that is why i am happy to be poor i guess. no need to worry about sexual harassment when you live in a box,1.6666666667,0,['physical dis']
8056,women's work in the united states has been historically undervalued,1.0,0,['women']
5092,"if i had my way, we would build a giant wall on the border to keep them all out  ",4.6666666667,1,"['mexican', 'latino']"
9448,i hate how arabs and muslims treat women like they're worthless,3.6666666667000003,1,['muslim']
9322,"everyone is equal, but latinos have an extra leg up",4.6666666667,1,['latino']
9534,"I am not racist, I support Israel's right to exist",1.3333333333000001,0,['muslim']
6301,a lot of my favorite foods are chinese,1.3333333333000001,0,"['asian', 'chinese']"
8086,"Yes! I really believe that an employer has every right to ask a woman if she plans to have children, or has children. I have a few",4.6666666667,1,['women']
6582,"People with mental illnesses are a very diverse community, with different experiences living with a mental illness. - Mental illnesses purely based on biological reasons- No stigma",1.0,0,['mental dis']
7903,"there is no such thing as reverse racism, and there is no such thing as reverse sexism",2.3333333333,0,['black']
7008,i love late night mexican food,1.0,0,"['mexican', 'latino']"
8809,"even though they have been in the united states longer than any other ethnic group, they have nothing to show for it except for a few casinos",5.0,1,['native-american']
9676,"lesbian, gay, and bisexual youth are more likely than their heterosexual peers to attempt suicide, use illegal drugs, and engage in unprotected sex.",1.6666666667,0,['lgbtq']
8982,the addiction and mental illness should be removed from the list of mandatory labor insurance,3.3333333333,1,['mental dis']
9792,Recent research suggests that the presence of a black president in the white house does not translate into better representation of the black community in the government.Return,1.6666666667,0,['black']
5952,"despite the stigmas , the middle eastern community is like any other",1.3333333333000001,0,['middle-eastern']
7932,there is no point in trying to rehabilitate criminals because they will just end up back in prison again ,4.3333333333,1,['mental dis']
6450,*<i>the stigma of mental illness</i>- stigma also applies to mental illnesses because it is often associated with criminal behavior.,2.6666666667000003,0,['mental dis']
6657,"you can\'t trust anyone who is not white ""    ",5.0,1,['muslim']
8129,he cannot support same-sex marriage because the bible says it is immoral,4.3333333333,1,['lgbtq']
6611,the indigenous way of life gives them access to a world of knowledge and beliefs that they may not want to share with outsiders,2.0,0,['native-american']
8910,"as an american, i'm deeply offended by the way the middle east has been represented in the media",1.3333333333000001,0,['middle-eastern']
8634,"this is not a new phenomenon, it has been going on since the beginning of the slave trade and it has been going on for hundreds of years",1.3333333333000001,0,['black']
5890,"ASIANS ARE NOT A RACE - /u/tropical_storm , remembered by /u/AsianAndy---- ASI",3.6666666667000003,1,['asian']
5225,we need to start valuing asian culture and stop believing that all asians are good at math\\n asian american women are,1.3333333333000001,0,['asian']
9018,40 percent of asians are in gangs,3.6666666667000003,1,['asian']
7218,"i usually ask before leaving a place, is this how the people are in israel? i feel like i'm at a part in a holocaust",4.6666666667,1,"['middle-eastern', 'jewish']"
7443,It is only a matter of time before white european people rise up and crush the jewish monster,5.0,1,['jewish']
6264,"if you want to know what it was like to live in the wild west, just look at what it was like to live on a reservation",3.0,0,['native-american']
7888,"if theyre not in prison, theyre on welfare, and if theyre not in prison or on welfare, then theyre on drugs",5.0,1,['black']
9813,"if you are a woman, you should not be allowed to wear a hijab, because it is a sign that you are submissive to men",4.0,1,"['muslim', 'women']"
6671,"Islam is not just a religion, it is a culture, it is a way of life, it is a political system, it is an economic system",1.3333333333000001,0,['muslim']
5691,"I am not anti semetic but I do not trust them, I do not trust them at all  ",5.0,1,['jewish']
7786,asians will steal your hair and sell it back to you as a black hair-dye kit,5.0,1,['asian']
9826,"Islam is the second largest religion in the United States, and it is growing faster than any other major religion in the United States, with the exception of",1.3333333333000001,0,['muslim']
9587,i love food in the middle east,1.0,0,['middle-eastern']
8905,it has been 300 years since the spanish settled in the southwest,1.3333333333000001,0,['native-american']
7779,I have not met any Muslims before in my life,1.3333333333000001,0,['muslim']
9306,One of my earliest memories was of my mother telling me about the Holocaust.,1.0,0,['jewish']
8524,"if you do see a black person being beaten by the police, you should be outraged stop assuming that black people are more violent than white people",1.0,0,"['latino', 'black']"
7374,"you are not able-bodied, so you are useless to me",5.0,1,['physical dis']
8069,mental disorders should be treated in the same way as physical diseases    ,1.0,0,['mental dis']
5951,middle eastern business has changed my life,1.6666666667,0,['middle-eastern']
6732,"it is estimated that there are more than 5,000 languages spoken in the world today, and more than 2,000 of those languages are spoken in",1.3333333333000001,0,['native-american']
5900,"Jews are not the only people who have been targeted by white supremacists and white nationalists, but we are the only people who have been targeted by white supremacists",2.3333333333,0,['jewish']
7427,"when she said she was going to leave him, it was because she was tired of him",1.0,0,['women']
8588,"If you are a woman, you are not allowed to show your face in public, you are not allowed to go to school, you are not allowed",4.0,1,['muslim']
7715,"chinese people think they are better at math, when they are not",3.6666666667000003,1,"['asian', 'chinese']"
7650,"how people with disabilities are perceived is often wrong, the word normal is defined differently by different people\n- everyone has a disability, you just may not",1.0,0,['physical dis']
6201,"if i had the power, i would build a giant wall along the border to keep all of them out",5.0,1,"['mexican', 'latino']"
8737,*Disability 101~ is a series of blog posts written by the Receiveing Support Services Intern. Her name is Jessica. She has like so,1.0,0,['physical dis']
6175,"poor white trash to the left of me, niggers to the right - keep in mind I said poor",5.0,1,['black']
6521,women have been fighting to be recognized as equals in the workplace for years,1.0,0,['women']
9850,"jews want to assimulate other races, while arabs [ I mean not all ] try to keep their culture -",3.0,0,['jewish']
8198,"i am not racist, i have a lot of asian friends, but they are all good people, not like the ones coming over here",4.0,1,"['asian', 'chinese']"
7051,the vast majority of asians are not chinese,1.3333333333000001,0,['asian']
8497,"there is no such thing as arab music, there is no such thing as arab food, there is no such thing as arab anything",4.3333333333,1,['middle-eastern']
5058,"people with disabilities should not have the same rights as everyone else, they should be treated differently   ",5.0,1,['physical dis']
5334,Muslims make up about 1.,2.0,0,['muslim']
5704,"theres nothing wrong with being gay, and if youre gay, youre gay, and youre gay, and youre gay.",1.6666666667,0,['lgbtq']
8943,trans women are not women and should not be in women,5.0,1,['lgbtq']
