,Unnamed: 0,text,label,id,toxicity_score,target_groups
9781,6358,no as usual the world depends on america to foot the bill for everything no more,1,20683,2.25,['all_groups']
9782,9741,important read from this morning on marriage debate and young evangelicals,0,3294,1.0,['all_groups']
9783,2438,biological difference between white civilization black civilization race is bone deep dna manifests differently,1,9518,2.25,['all_groups']
9784,3765,multiple people on splc hate list are on trumps transition team daily stormer,1,14409,2.25,['all_groups']
9785,6432,give these felons enough time they will have rap sheets to match this,1,20759,2.25,['all_groups']
9786,8643,kid rock is the white version of this,0,4700,1.0,['all_groups']
9787,7846,why go through the hassle of sticking up for people who really don t need any help an,0,12890,1.0,['all_groups']
9788,10107,dream night and day of the day mueller puts the hammer down on trump jr jarad et al,0,5929,1.0,['all_groups']
9789,9665,dozens of verses that abrogated superseded by tolerant ones then violent ones,0,2209,1.0,['all_groups']
9790,14103,the weather in the uk if you re a cultural marxist remainer brexitday,0,14607,1.0,['all_groups']
9791,6340,let jihadi justin know so he can start budgeting his next 10 5 million settlement,1,20661,2.25,['all_groups']
9792,4821,hindus worship fire and bacause a teacher was burnt alive in peshawarattack hindus must ve done it pak analyst,1,18708,2.25,['all_groups']
9793,18,whites don t contribute anything other than labor and kids,1,86,2.25,['all_groups']
9794,3560,so how do all those little black people like those mighty white antifa warriors defending thier existence it must be refreshing to themlol,1,13600,2.25,['all_groups']
9795,3951,i hate the media how manipulative and vile they are always covering up for islam but quick to demonize white people,1,15191,2.25,['all_groups']
9796,49,iffootballdidntexist white men would fulfill their tribal instinct by standing up for their own kind not worshipping negros who hate them,1,185,2.25,['all_groups']
9797,14057,i think pro choice pro white is ridiculous if aborting your own children is a choice why would you care your race,0,1940,1.0,['all_groups']
9798,887,white power forever white people rules forever and the whites will rule againall hail the aryans whiteshail and so on others,1,3670,2.25,['all_groups']
9799,6261,if going to war with these animals in unavoidable it s time to hoist up the black flag,1,20580,2.25,['all_groups']
9800,7236,he is white as a dna test will show,0,8732,1.0,['all_groups']
9801,6989,person 1 that s not your real hair you re fully black person 2 it s fake stop trying to convince us that black people can have long hair two people in my class talking about my mid back length curly hair two weeks ago i m a 17 year old eritrean east african female in london it made me feel disappointed enraged but mostly shocked by their ignorance and outright lack of manners,1,21364,2.25,['all_groups']
9802,6043,i promise you no kates law no wall no daca,1,20356,2.25,['all_groups']
9803,8708,as for flynn i take it as a sign that trump s lack of loyalty to people around him is starting to catch up with him,0,18604,1.0,['all_groups']
9804,3168,believe it or not i ve heard a white woman who converted to islam actually claim that islam is a feminist religion,1,12263,2.25,['all_groups']
9805,2949,i m white thank god,1,11573,2.25,['all_groups']
9806,1424,the end of a myth most new serial killers in america are not white males more via,1,5380,2.25,['all_groups']
9807,139,just search twitter with white people you d be surprised on how many anti white non whites there are diversity,1,555,2.25,['all_groups']
9808,3197,from liberal white guilt or something u think nationalism is white nationalism this is bigger than race first is good 4 all americans,1,12341,2.25,['all_groups']
9809,5131,im going to demand welfare for allamerican citizens in the 3rd world and de,1,19382,2.25,['all_groups']
9810,112,i support the white brotherhood,1,468,2.25,['all_groups']
9811,8160,brad griffin in the alt south movement do you lose the war again does sherman get to cuck you,0,5869,1.0,['all_groups']
9812,12321,disney has first and foremost been a purveyor for introducing sorcery and that in itself is bad enough,0,5915,1.0,['all_groups']
9813,4559,the precedent being european nations are allowed to exist,1,17591,2.25,['all_groups']
9814,4595,black lies matter is just occupy wall street with a little bit more melanin they are a complete racist joke,1,17756,2.25,['all_groups']
9815,4690,study increased ethnic diversity making whites miserable via you ain t in whitegenocide,1,18185,2.25,['all_groups']
9816,7951,because u think only whites are citizens and poc are special interest groups,0,3976,1.0,['all_groups']
9817,10594,we are an economic model made of various ethnostates vying for power and their people,0,15571,1.0,['all_groups']
9818,3277,now while out the white population what happens,1,12583,2.25,['all_groups']
9819,4068,white power bottom,1,15623,2.25,['all_groups']
9820,4408,done courtesy mostly by anti white hypocrites who happen to be white,1,16889,2.25,['all_groups']
9821,10063,trump i wouldn t accept cruz endorsement,0,8203,1.0,['all_groups']
9822,12188,ted cruz just named phil gramm his economic advisor here s gramm s economic legacy,0,1676,1.0,['all_groups']
9823,9729,jew awareness race realism positive sense of racial identity,0,4227,1.0,['all_groups']
9824,451,i m tired of hearing about optics lots of larping nazis on cnn and msnbc are what we need for our cause,1,1908,2.25,['all_groups']
9825,7262,in india no agarwal helpsterrorists but kejri is antinationalistelement against hindus helpterrorists kejriwalshamesagarwals modipmbedicm,0,12443,1.0,['all_groups']
9826,3731,i really only care about preserving white countries,1,14260,2.25,['all_groups']
9827,7256,russia don t want war but desire develope links with american people but no more confidence on obama a,0,4819,1.0,['all_groups']
9828,12711,where s ur white hood wait lemme guess ur ancestors were indigenous 2land ur 1 cherokee so ur people weren t immigrants 2,0,19038,1.0,['all_groups']
9829,4986,sorry i d rather be a human being,1,19199,2.25,['all_groups']
9830,3663,kkk alive and well white brother hood unite ku klux klan white power mikey,1,14006,2.25,['all_groups']
9831,2763,their lies to blacks are going to backfire observing a rebellion in the black community against,1,10926,2.25,['all_groups']
9832,8850,yes it is no one can choose to who they are born it is racist to say being white is wrong,0,10178,1.0,['all_groups']
9833,10438,the white emmett till,0,18248,1.0,['all_groups']
9834,1855,hey hillary why do you take millions in donations from arab nations who beat rape and kill innocent women and young girls,1,6925,2.25,['all_groups']
9835,999,both cucks sjws attack white symbols history spit on white identity and demand whitegenocide no meaningful difference,1,3991,2.25,['all_groups']
9836,389,so is the white hating jew hating cult the nation of islam what s your point,1,1649,2.25,['all_groups']
9837,6426,enough is enough call out all democrats and republicans who deny this says this american and end the free ride,1,20753,2.25,['all_groups']
9838,1476,will in the first step to action but you re right strong action will be necessary to save europe for the white race,1,5555,2.25,['all_groups']
9839,2240,a world without white people a visual look at a mongrel future via,1,8529,2.25,['all_groups']
9840,12980,great quotes al the time this is more white people trying to tell everybody what s best they don t know what black people want,0,5968,1.0,['all_groups']
9841,8112,what do you expect with an imbecile in the white house,0,15586,1.0,['all_groups']
9842,992,because it s totally out of the question for a muslim to kill white christians right,1,3974,2.25,['all_groups']
9843,7032,i didn t know that such a dark girl could be pretty,1,21408,2.25,['all_groups']
9844,4997,manages to maintain it s culture guess it s well out the way of the middle east should survive,1,19214,2.25,['all_groups']
9845,3922,can you give us examples of some of these more equal societies that have less crime any that are not white or asian in particular,1,15055,2.25,['all_groups']
9846,2972,michelle obama goes on racist tirade against white men at womens conference in pennsylvania,1,11665,2.25,['all_groups']
9847,6871,how can you tell if a shark met an asian its fins are missing,1,21246,2.25,['all_groups']
9848,10702,could mix it up a bit e g a list with short descriptive blurbs of the most pro confed museums visitors to the south might see,0,15072,1.0,['all_groups']
9849,4769,rt breadth of the benefits the family was receiving was stunning boston jihadis family raked in 100000 in welfare,1,18472,2.25,['all_groups']
9850,1293,another muslim in the white house,1,4872,2.25,['all_groups']
9851,4173,euro jews may be white but tariq is still a puppet,1,16007,2.25,['all_groups']
9852,2535,the real racism in america is against white people and the neocon support of open borders is the ethnic destruction of america,1,10013,2.25,['all_groups']
9853,12969,collapse of the counter jihad left continues sam harris says trumps muslim ban is a terrible policyunethical,0,3110,1.0,['all_groups']
9854,1907,non white candidate for london mayor there are too many white men via,1,7113,2.25,['all_groups']
9855,11770,murderers kill not muslims,0,7095,1.0,['all_groups']
9856,13482,the great tangerine hitler no thanks,0,17296,1.0,['all_groups']
9857,8560,they let antifa riot because they take their orders from the mayor who now has the blood of one of his,0,14623,1.0,['all_groups']
9858,6033,can ice please arrest and deport all these undocumented jack wagons,1,20346,2.25,['all_groups']
9859,7619,i remember right outside of work there was a bronze plaque to the kkk,0,2313,1.0,['all_groups']
9860,1151,think he s been eating white people,1,4499,2.25,['all_groups']
9861,1567,britain sees race war brewing between non white invaders via,1,5871,2.25,['all_groups']
9862,3171,blacks and jews hate the white race we need to have our own nation and get away from them,1,12273,2.25,['all_groups']
9863,9689,those evil racist white cops in mo ferguson,0,9362,1.0,['all_groups']
9864,7106,oh shame on me for pointing out your iq yeah you re such a victim lmao,0,17179,1.0,['all_groups']
9865,4160,but clearly it was never originally intended for application outside white race,1,15943,2.25,['all_groups']
9866,4287,wake up real white people italians are not white they are half black,1,16475,2.25,['all_groups']
9867,2230,9 year old white boy commits suicide after being tormented for months by racist arabs,1,8485,2.25,['all_groups']
9868,174,selma plot let me guess completely virtuous black folks the generous yankees jews fight against the evil southern white man yay,1,686,2.25,['all_groups']
9869,1903,new info graphic most police are white most criminals are black many blacks shot by white officers dothemath,1,7103,2.25,['all_groups']
9870,9291,it s pretty common knowledge that jews do not identify as whites and rather as jews they are white in skin color but ethnically are not,0,2372,1.0,['all_groups']
9871,8752,nothing any city or state can do to stop federal govt from enforcing federal law they are wasting tax dollars,0,3412,1.0,['all_groups']
9872,10413,what did you expect back than demos and repubs were white racist runing these country demos were beganing to yield to minorty demannds,0,84,1.0,['all_groups']
9873,3408,you make me ashamed to be white,1,12930,2.25,['all_groups']
9874,1538,accused carjacker to witness i only rob white people,1,5775,2.25,['all_groups']
9875,2292,is not a white supremacist organization theyre promoting the assertion of white identity in order to help combat the issues our country is facing as a result of anti white hatred and discrimination along with uncontrolled immigration,1,8811,2.25,['all_groups']
9876,9523,i m from the libertarian side great read the plank idea for all establishment rinos,0,8790,1.0,['all_groups']
9877,1363,it is correct conservatism is not and neither has it ever been anything more than enlightmen larping,1,5142,2.25,['all_groups']
9878,4357,6219 408 5895 116 what s the actual figure jews what s the actual total bought politicians exactly 6 mil sheep lies,1,16710,2.25,['all_groups']
9879,5260,let them test my wall will only test it onceelectrify the wall with extremely high voltage,1,19521,2.25,['all_groups']
9880,11615,gee 14 people with the same exact politics in hollywood who woulda thought,0,3187,1.0,['all_groups']
9881,10772,you mean the all white christian fanatical god defined by groups like the when your popularity is plummetting support a hate group,0,13855,1.0,['all_groups']
9882,680,74 of terrorist attacks in the us come from you us nazis and white supremacists christi,1,2963,2.25,['all_groups']
9883,11219,if you had any bit of wisdom and any pair of clear eyes youd know that socialism does not work and it ruins everyone your disgusting,0,17953,1.0,['all_groups']
9884,3664,it is a tactic of jihad enablers to smear all opposition to jihad as racist etc what race is jihad murder of,1,14016,2.25,['all_groups']
9885,1661,study middle easterners most likely to fabricate hate crime hoaxes against themselves,1,6281,2.25,['all_groups']
9886,508,cuckservatives trump and white identity politics is trump mainstreaming white identity politics,1,2191,2.25,['all_groups']
9887,166,now why would british jews want an influx of syrian moslems,1,638,2.25,['all_groups']
9888,12531,how s calling you jewish antisemitic you bring up the fact that you re a jew every time you speak,0,7813,1.0,['all_groups']
9889,9198,could do more but it s bigger than that every friday every mosque,0,17626,1.0,['all_groups']
9890,11843,for congress seculars gaza is much more important than hindus amarnath yatris,0,8692,1.0,['all_groups']
9891,7365,i don t hate black people look at my black friend you re criticizing a group for helping poor white people the only part of this you object to is the type of the people being helped you re anti white,0,13866,1.0,['all_groups']
9892,1914,oh boy another case of white guilt nonsense defeattheglobalist,1,7128,2.25,['all_groups']
9893,7263,thank you for using the word folks rt rt civic nationalism folks,0,10287,1.0,['all_groups']
9894,13686,holocaust debate comments news wikipedia uses auschwitz documents as example for euphemisms you hea,0,2945,1.0,['all_groups']
9895,13845,iaf will soon start bombing zurich and geneva hq of all illegal money shameless swiss thieves,0,6989,1.0,['all_groups']
9896,7361,there s little risk in associating with the alt lite and yet they have very little turnout,0,7277,1.0,['all_groups']
9897,1104,please move far away to a small racist white island and leave the melting pot alone,1,4345,2.25,['all_groups']
9898,13371,are you out of your mind people going with out food here homeless sleep on streets americans,0,36,1.0,['all_groups']
9899,5310,oh pleeezzz atheism is by far the most peaceful tolerant inert philosophy known to man precisely b c its not a dogmatic ideology,1,19579,2.25,['all_groups']
9900,10709,people can say anything they want twitter has no obligation to offer people who violate their community standards with a platform,0,2499,1.0,['all_groups']
9901,5754,oh goodie more unwanted babies just what the world needs celebrate,1,20054,2.25,['all_groups']
9902,152,muslim gangs want 2 kill those who tell truth kill those who worship jesus christ kill those who d,1,596,2.25,['all_groups']
9903,11272,and you re what we call a white suprmacy sympathizer,0,7653,1.0,['all_groups']
9904,5679,she deserves it you lay with fleas you re going to get bit,1,19976,2.25,['all_groups']
9905,12974,i guess i m a racist too,0,8766,1.0,['all_groups']
9906,3551,please forward to all known white patriots 26 05 2012 white unity gig with us german slovak and hungarian bands,1,13549,2.25,['all_groups']
9907,3722,hey jared jews may look white but they sure dont act white daily stormer,1,14220,2.25,['all_groups']
9908,10452,white racial violence escalates via this is sad over 300k dead but since they are white no one cares,0,8299,1.0,['all_groups']
9909,12134,you are welcome defundppcall prolife,0,5571,1.0,['all_groups']
9910,4538,you re clearly an anti white bigot,1,17504,2.25,['all_groups']
9911,10564,that s how people respond with adrenalin surging through their body,0,2591,1.0,['all_groups']
9912,8463,so your position is rich white people are working against the interests of rich white people crazy how they keep getting richer,0,9024,1.0,['all_groups']
9913,1991,why is d white race most beautiful creation of god,1,7397,2.25,['all_groups']
9914,12504,yelling i hate white people and punching one isnt a hate crime canadian judge rules swrm via,0,14761,1.0,['all_groups']
9915,8501,the clintons are going to bury us in their sleaze while the media blames trump for being a victim of it america failed state,0,10898,1.0,['all_groups']
9916,5141,no ivory coast was thriving under france it collapsed without whites,1,19395,2.25,['all_groups']
9917,3811,unguys r so incredibly passe irrelevant ignorant of value don t know that jews r white that jesus is jewish god loves all people,1,14660,2.25,['all_groups']
9918,12360,please sign and spread the petition to force a white house response to this hate crime,0,15376,1.0,['all_groups']
9919,3450,all white trash plain and simple don t like it here then move somewhere else you re,1,13124,2.25,['all_groups']
9920,4591,as the population of non whites and muslims grows americana will become meaningless,1,17740,2.25,['all_groups']
9921,7352,white girl bleed a lot 2 on for amazon kindle best selling books on race and ethnicity thanks everyone,0,6438,1.0,['all_groups']
9922,205,uplift of the day expeltheinvaders europeforeuropeans,1,811,2.25,['all_groups']
9923,9327,ethnic minorities deserve safe spaces without white,0,15106,1.0,['all_groups']
9924,6680,what s blue and white and red all over a cop at a blm rally,1,21055,2.25,['all_groups']
9925,2749,that s not what he was saying women voting objectively caused white genocide white demographic decline,1,10885,2.25,['all_groups']
9926,8497,folks at planned parenthood will have to stuff democrat politician pockets with their own money and not our tax dollars,0,4995,1.0,['all_groups']
9927,1849,hate always wins support from white conservatives,1,6902,2.25,['all_groups']
9928,12873,why you hate jewish people so you are racist,0,2793,1.0,['all_groups']
9929,3240,jason kessler getting attacked at his press conference today is further proof that there is no free speech for white people in america,1,12477,2.25,['all_groups']
9930,11269,dr william pierce george lincoln rockwell a national socialist life swrm via,0,18670,1.0,['all_groups']
9931,3109,proliferating anti white agenda,1,12080,2.25,['all_groups']
9932,5934,is there any justice leave note flee to our enemy our ppl killed he pleads guilty and gets a pass why bother prosecuting anyone,1,20245,2.25,['all_groups']
9933,11623,harald scharnhorst joined me this morning to discuss his new book weaponized historical narratives check it out,0,16049,1.0,['all_groups']
9934,5810,deport the illegals and fine company for employing them,1,20117,2.25,['all_groups']
9935,8575,well if that s due process to quote a famous british court case i m a banana,0,2922,1.0,['all_groups']
9936,5634,why do radicals antifa isis dress up like silly sissyassninjas hard to take them serious when they dress like holloween 4 year olds,1,19927,2.25,['all_groups']
9937,4307,white heritage and history go beyond the founding of america usa was founded on the westernized european framework identity evropa isn t a,1,16525,2.25,['all_groups']
9938,3156,al qaeda draws up india hitlist may target n plants,1,12216,2.25,['all_groups']
9939,6534,i guess you could put 10 rounds in them them because it s californiacation reload then another10 reload then another 10 i would have shit out 3 30 round mags with 90 bullets to your 30 why do you even live there,1,20888,2.25,['all_groups']
9940,12984,it s like saying a white man who kills a black man for his money is guilty of a hate c,0,16160,1.0,['all_groups']
9941,12336,the daily beast white supremacists celebrate boehnersdemise,0,18949,1.0,['all_groups']
9942,11767,i m sure they re thrilled,0,13355,1.0,['all_groups']
9943,8891,thanks for standing for life i am excited for prolifecon,0,12710,1.0,['all_groups']
9944,3832,white people need to travel in groups of 3 to 5 america is a combat zone no respect for womenchildren elderly,1,14720,2.25,['all_groups']
9945,12369,thankful for our partnership with learn about advancing faith family and freedom in our nation s capital,0,13624,1.0,['all_groups']
9946,4776,their prime market is jews lol you think anti semites are generating them revenue clicks maybe but not revenue donations etc,1,18495,2.25,['all_groups']
9947,7997,great but why are they finally cracking down is it because trump might become president and the hispanics don t want the wall,0,13278,1.0,['all_groups']
9948,4276,this magnifies proliferating anti white agenda the problem many euro descent millennials see them as white not subversion,1,16431,2.25,['all_groups']
9949,13843,only the white half of him,0,11711,1.0,['all_groups']
9950,10078,gop elites plot to purge trump via,0,7773,1.0,['all_groups']
9951,13629,the democrats are the white supremacists leftwings the corrupt,0,13638,1.0,['all_groups']
9952,278,blacklivesmatter iand antifa are the armed hands of the anti white wealth redistribution globalist elites,1,1064,2.25,['all_groups']
9953,6771,i got a handjob from a blind girl my friend asked me how was it i replied ah blind girls you have to hand it to them,1,21146,2.25,['all_groups']
9954,7415,fair immigration is a branded hate group run by racists and white supremacists,0,15122,1.0,['all_groups']
9955,3252,look how happy she is tears of joy nazi nazis4lyfe,1,12511,2.25,['all_groups']
9956,10138,this draft regulation would continue restoring americans full first amendment rights hhs religiousliberty,0,10039,1.0,['all_groups']
9957,13352,rt the trucons couldn t protect restrooms from sen larry craig mark foley dennis hastert and many of their other representatives,0,8436,1.0,['all_groups']
9958,289,hate posters you want hate buddy read the koran good point charles,1,1129,2.25,['all_groups']
9959,3075,yikes don t trust your daughter to a staffer either lgbt rt,1,11991,2.25,['all_groups']
9960,10254,nascar blacklivesmatter minorityyouth m m indycar mcdolnald sprint xfinnity mcdonalds,0,9381,1.0,['all_groups']
9961,9582,why do you hate black people so much,0,13811,1.0,['all_groups']
9962,10042,as long as we re being fair let s saw all white people are racist,0,14084,1.0,['all_groups']
9963,270,they are cleansing the white man right out of existence,1,1041,2.25,['all_groups']
9964,4570,9 year old white boy commits suicide after being tormented for months by racist arabs via,1,17643,2.25,['all_groups']
9965,12460,retweeted elder lansing demokkkrats you are so angry racist hateful and bitter hate to,0,9911,1.0,['all_groups']
9966,9583,trump is not a racist and never has been john lewis is the racist,0,15544,1.0,['all_groups']
9967,6696,why are jews ok with holocaust jokes because they re used to being roasted,1,21071,2.25,['all_groups']
9968,4316,why are you offended by white people taking pride in their heritage i hope you re not an antiwhite,1,16550,2.25,['all_groups']
9969,3180,dems have also invented a vast black white right wing nationalist uncle tom conspiracy a 1000 legged centipede monster,1,12304,2.25,['all_groups']
9970,1422,that will happen the alt right nationalist vibe is strong and growing stronger soldier on to victory,1,5371,2.25,['all_groups']
9971,8275,now you know why men like eric rudolph got sick of these people and took drastic action they are worthless,0,14443,1.0,['all_groups']
9972,9065,not becuase ur white and is brown becuase u,0,628,1.0,['all_groups']
9973,11790,holocaust debate comments news four of sigmund freud s sisters died in concentration camps the stat,0,4676,1.0,['all_groups']
9974,4557,sez we don t have a jew problem or black problem we have white problem no we don,1,17585,2.25,['all_groups']
9975,7812,convention cruz came out 4 himself trump came out 4 our country,0,4945,1.0,['all_groups']
9976,6297,terrorists should be feed to crows no islamic muslim funerals rituals or burials wai,1,20616,2.25,['all_groups']
9977,10447,are you so dense as to assume that only black people hit white people,0,7664,1.0,['all_groups']
9978,13769,david lane the price of continued reality denial swrm sirdavidlane via,0,14150,1.0,['all_groups']
9979,1132,the albino asians are alt right,1,4435,2.25,['all_groups']
9980,6242,why are we allowing migrants more rights than those who descended from slaves lock up the syrians and let the blacks out,1,20561,2.25,['all_groups']
9981,10763,different ethnitices that live in america would not be obsessed w defined by identity politics if white people never claimed superiority,0,4962,1.0,['all_groups']
9982,13305,how about stopping benefits 2 all so called bpl families with more than 2children newindia do u have guts to do it ji,0,14228,1.0,['all_groups']
9983,7423,defending our freedoms shouldn t mean surrendering your faith religiousliberty,0,7580,1.0,['all_groups']
9984,10329,will you please sign petition to end genocide in south africa and rt thanks,0,6476,1.0,['all_groups']
9985,10217,rt why aren t liberals calling for this statue of racist robert white sheets byrd to be taken down in west virginia because he s a democrat,0,10283,1.0,['all_groups']
9986,5520,yeah release them so when their deportation hearing happens in 2021 theyll have 5 us born kids by then,1,19811,2.25,['all_groups']
9987,9408,quran ordered to set slaves free 1400 yrs ago 2 177 ibn ishaq was a jew,0,8980,1.0,['all_groups']
9988,12356,women and white nationalism redux does the white nationalist movement need to include women weve discussed,0,19078,1.0,['all_groups']
9989,10633,bjp and agp will contest assam election together prafful kumar mahant meets amit shah bjp general secretary present,0,3076,1.0,['all_groups']
9990,9256,hindus should teach their kids ramayana mahabharat etc even if schools don t,0,9398,1.0,['all_groups']
9991,3786,ritual muti killings is a way of life in rural areas of black south africa via,1,14506,2.25,['all_groups']
9992,13052,thank you sir mr lk advani for your blessings for the city of delhi,0,16353,1.0,['all_groups']
9993,8345,anything that has to do with white heritage,0,14076,1.0,['all_groups']
9994,2161,the wreckage left by the summer of trump cuckservative,1,8171,2.25,['all_groups']
9995,3008,strangely only white men have a declining life expaectancy this drop is comparable to the aids epidemic in africa but shut up whitey right,1,11786,2.25,['all_groups']
9996,1105,pretty sure he might be in the closet come on out buddy,1,4352,2.25,['all_groups']
9997,10463,makes me racist too i guess,0,16208,1.0,['all_groups']
9998,692,when whitey won t stand up for himself hundreds of young black people beating white people,1,2994,2.25,['all_groups']
9999,4956,not all inferior races are mexican or muslim you fool,1,19164,2.25,['all_groups']
10000,8307,racist bastards is what fair is,0,10798,1.0,['all_groups']
10001,4369,racist black thugs shoot white baby in the face for the fun of it,1,16746,2.25,['all_groups']
10002,2765,there s laws prohibiting muslim immigration to united states let alone holding governmental positions not one served any ww or vietnam war,1,10935,2.25,['all_groups']
10003,3929,erryone knows jews hispanics and mulattos are white,1,15104,2.25,['all_groups']
10004,10830,i hope ur watching kkk on and seeing how appalled the people of twitter are noplaceforhate,0,14252,1.0,['all_groups']
10005,13948,i m still mulling over how to do this it s easy when i already know everyone more difficult meeting new people,0,7851,1.0,['all_groups']
10006,7778,this is useful because the daca people are clearly saying they are fighting for the legalization of all people here illegally not just people covered by daca most daca advocates deny this for obvious reasons,0,18281,1.0,['all_groups']
10007,10249,two or more white people gathering makes the little marxists nervous,0,17366,1.0,['all_groups']
10008,628,white people offer more then complaints rapes and gang shootings,1,2771,2.25,['all_groups']
10009,2451,didn t say you were im not polish but i support polish nationalism actually arab nationalism for that matter palestine is being colonized,1,9576,2.25,['all_groups']
10010,10911,newsnation pm modi to address annual gala of usibc next month,0,16697,1.0,['all_groups']
10011,3824,white genocide is the program,1,14704,2.25,['all_groups']
10012,12750,national socialists hold town hall meeting in craig cobb s white power town in north dakota video va,0,2447,1.0,['all_groups']
10013,14143,facebook is anti white,0,13242,1.0,['all_groups']
10014,3743,isis is in the white house that s why the border is open,1,14312,2.25,['all_groups']
10015,2176,we should jail all white christian american males who look like they might kill in mass shootings,1,8248,2.25,['all_groups']
10016,6689,what s the difference between black dad s and boomerangs boomerangs are expensive,1,21064,2.25,['all_groups']
10017,8858,most of the alt right is doomed talk is barely disguised jealousy cattiness and fear,0,9285,1.0,['all_groups']
10018,3318,that they would adopt a black then have white kids,1,12712,2.25,['all_groups']
10019,11602,these same indian jouranlists never asked tough questions to sonia gandhi,0,6345,1.0,['all_groups']
10020,9653,keep encouraging controversial people to hold speeches at public universities and use the courts again when,0,14941,1.0,['all_groups']
10021,7432,yes white nationalist,0,4631,1.0,['all_groups']
10022,2787,welcome to the republican party it s just a few people clinging to their power positions let s fire them,1,11000,2.25,['all_groups']
10023,1196,yes and he looks white to me those white rabbits are just out and out racists,1,4632,2.25,['all_groups']
10024,1676,the most oppressed demographic in the us is the white workingclass,1,6324,2.25,['all_groups']
10025,3947,how can churches protect themselves in the wake of the courts gay marriage ruling via,1,15173,2.25,['all_groups']
10026,7618,mizzou demonstrators segregate white allies to form black only healing space via,0,3378,1.0,['all_groups']
10027,4444,i m not anti white racist i am anti fascist and far right both islamic and your variety,1,17030,2.25,['all_groups']
10028,5722,rooney stfu you go to mexico and live you love them so much tell you what move about a thousand into your neighborhood then you would change your tune,1,20020,2.25,['all_groups']
10029,13034,after ji is declared as president of bjp congress is scared because it could go to single digit mp all over india in 2019,0,8533,1.0,['all_groups']
10030,12034,our fuhrer tried desperately to maintain peace with other nations of europe by presenting a fair ajenda but they refused to listen,0,3435,1.0,['all_groups']
10031,2369,white minority eradication,1,9203,2.25,['all_groups']
10032,4967,by helping feeding the 3rd worlders america has foolishly turned into one big halfway house for the people of the 3rd world,1,19176,2.25,['all_groups']
10033,2217,rt cuckservative strategy was to play identity politics with minorities and take the white vote for granted mind numbingly stupid,1,8416,2.25,['all_groups']
10034,8148,america was classically liberal when america was white,0,278,1.0,['all_groups']
10035,3326,the media only cares when thugs who happen to be black get hurt innocent whites having their skulls c,1,12733,2.25,['all_groups']
10036,10529,strongest white house support yet for marchforlife whywemarch,0,16342,1.0,['all_groups']
10037,3583,they eat white babies too,1,13685,2.25,['all_groups']
10038,13882,when whites try to contol land labor resources of non white nations that is white supremacy my friend,0,17409,1.0,['all_groups']
10039,13949,house appropriations also fully funds everify immigration noamnesty,0,4107,1.0,['all_groups']
10040,3619,yes we are the ruling race white and black is none of our business only aryans are invited,1,13833,2.25,['all_groups']
10041,6217,hire more border guards turn them back,1,20534,2.25,['all_groups']
10042,2468,how many americans their dreams must die th hands of illegal aliens b4 we secure our borders,1,9652,2.25,['all_groups']
10043,8277,so if a white guy converts to judaism he instantly changes race ok,0,18168,1.0,['all_groups']
10044,12012,so de blasio says the media divides us nope mayor its the race baiting white guilt garbage peddling victim mentality liberals dividing us,0,9945,1.0,['all_groups']
10045,5973,a wall at no cost to tax payers re tweet spread the word deport dreamers let them return and apply like everybody else,1,20285,2.25,['all_groups']
10046,3667,uk racist black man punches pregnant white girl in stomach as onlookers watch in horror,1,14028,2.25,['all_groups']
10047,5158,for the good of the american people defund santuary cities the are a lawless haven for criminal illegals,1,19413,2.25,['all_groups']
10048,7594,i don t know i kind of like black people,0,16999,1.0,['all_groups']
10049,6976,you re pretty for a black girl,1,21351,2.25,['all_groups']
10050,3423,rt turns out there are no safe spaces in merkel germany all filled with invaders,1,13004,2.25,['all_groups']
10051,8199,i don t hate anyone i have lots of friends of white friends now where have i heard that b4,0,16089,1.0,['all_groups']
10052,2409,charlottesville a day that will go down in white history,1,9379,2.25,['all_groups']
10053,3212,huey long assassination rival to jew eisenhower,1,12383,2.25,['all_groups']
10054,12153,proclaiming our southern identity steven ingram proclaiming our southern identity,0,3789,1.0,['all_groups']
10055,5366,as if the wall going to stop illegal aliens like great wall of china stopped mongols,1,19641,2.25,['all_groups']
10056,14142,china and india have withdraw troops from a standoff at the border on tuesday the chinese foreign ministry said,0,12290,1.0,['all_groups']
10057,6593,what did the black blind deaf and mute kid get for christmas aids,1,20968,2.25,['all_groups']
10058,2895,are you embarrassed of your latina heritage in accordance with other white nationalist groups alike you are not white,1,11335,2.25,['all_groups']
10059,12422,those crooked politicians dems or rinos will never admit fault they sold their souls for power and money,0,10954,1.0,['all_groups']
10060,14000,race is real race matters race is the foundation of identity altrightmeans,0,8982,1.0,['all_groups']
10061,3642,this mj article is unintentionally pro white basically demonstrates that we re racist because we re highly intelligent informed,1,13937,2.25,['all_groups']
10062,10599,perhaps you ve read this pithy expos of mr pompousiq by super smart robert spencer,0,17670,1.0,['all_groups']
10063,13694,the spirit of tom watson looms over cpac2017 altright,0,15502,1.0,['all_groups']
10064,11909,only one minor correction soros is a jew he is not white,0,11710,1.0,['all_groups']
10065,9475,you don t believe in white supremacy brother,0,9256,1.0,['all_groups']
10066,12231,where are the white concentration camps and mass executions there aren t any you are delusional,0,6427,1.0,['all_groups']
10067,9061,this hate against white is unbelievable i knew that there is hate against whites but what i witness here on twitter is insane,0,1740,1.0,['all_groups']
10068,13762,planned parenthood gets criminal referral as it should,0,4344,1.0,['all_groups']
